"puma","state","htg_slope_res_btu_m2_degC"
"puma_4200701","PA",4.10502725260212
"puma_4200702","PA",3.96861781101602
"puma_4200801","PA",4.06612694830685
"puma_4200802","PA",3.93079445753954
"puma_4200803","PA",3.96067722109845
"puma_4200900","PA",4.23021498857913
"puma_4201000","PA",4.14598406333451
"puma_4201100","PA",4.23890372992435
"puma_4201200","PA",4.0833438760722
"puma_4201300","PA",3.92055334881453
"puma_4201400","PA",4.02050592591357
"puma_4201501","PA",4.18271153120542
"puma_4201502","PA",4.38221904270954
"puma_4201600","PA",4.10966293509334
"puma_4201701","PA",4.36692223497322
"puma_4201702","PA",4.36687299136646
"puma_4201801","PA",4.33813002730124
"puma_4201802","PA",4.30070158640296
"puma_4201803","PA",4.36668948063436
"puma_4201804","PA",4.33235354889913
"puma_4201805","PA",4.34800118851694
"puma_4201806","PA",4.36685403063947
"puma_4201807","PA",4.3342068264697
"puma_4201900","PA",4.11423232362454
"puma_4202001","PA",4.24663980228326
"puma_4202002","PA",4.28322398419845
"puma_4202003","PA",4.22246636868147
"puma_4202100","PA",4.14991563107264
"puma_4202200","PA",4.11056094730651
"puma_4202301","PA",4.38646286347238
"puma_4202302","PA",4.41051194106133
"puma_4202401","PA",4.38792255737665
"puma_4202402","PA",4.38728065781004
"puma_4202500","PA",4.29249868798124
"puma_4202600","PA",4.39388309905751
"puma_4202701","PA",4.35651956568052
"puma_4202702","PA",4.4268526475876
"puma_4202703","PA",4.41983970148899
"puma_4202801","PA",4.18267811509953
"puma_4202802","PA",4.29622119166264
"puma_4202803","PA",4.27453730453471
"puma_4202901","PA",4.28759562486014
"puma_4202902","PA",4.27276521910693
"puma_4203001","PA",4.34512136699955
"puma_4203002","PA",4.50597296040876
"puma_4203003","PA",4.494020807644
"puma_4203004","PA",4.48305731355276
"puma_4203101","PA",4.45135648753457
"puma_4203102","PA",4.38487657983186
"puma_4203103","PA",4.63762859579049
"puma_4203104","PA",4.5593025636865
"puma_4203105","PA",4.60611063057052
"puma_4203106","PA",4.64004093945946
"puma_4203201","PA",4.62231493061132
"puma_4203202","PA",4.64245832529265
"puma_4203203","PA",4.69122764138422
"puma_4203204","PA",4.92045527310385
"puma_4203205","PA",4.97255290358449
"puma_4203206","PA",4.87309025173684
"puma_4203207","PA",4.89394934054342
"puma_4203208","PA",4.89008270187845
"puma_4203209","PA",4.93675508646439
"puma_4203210","PA",4.85258031525896
"puma_4203211","PA",4.93440848101424
"puma_4203301","PA",4.63726332604769
"puma_4203302","PA",4.7822347470071
"puma_4203303","PA",4.78265491776922
"puma_4203304","PA",4.75183666052102
"puma_4203401","PA",4.44883200141912
"puma_4203402","PA",4.36965850283513
"puma_4203403","PA",4.36229297135761
"puma_4203404","PA",4.40370123367488
"puma_4203501","PA",4.4555571955945
"puma_4203502","PA",4.43846788242771
"puma_4203503","PA",4.45166141628588
"puma_4203504","PA",4.44703095538177
"puma_4203601","PA",4.56536137577929
"puma_4203602","PA",4.45834637528603
"puma_4203603","PA",4.45808696929705
"puma_4203701","PA",4.37692189722004
"puma_4203702","PA",4.42006195647811
"puma_4203800","PA",4.04681032732254
"puma_4203900","PA",4.24484518469897
"puma_4204001","PA",4.12383031762553
"puma_4204002","PA",4.31010399879407
"puma_4400101","RI",4.70180864967921
"puma_4400102","RI",4.74510507231498
"puma_4400103","RI",4.91303143717795
"puma_4400104","RI",4.91303143717795
"puma_4400201","RI",4.89693631736609
"puma_4400300","RI",4.96144620047329
"puma_4400400","RI",4.7612793841878
"puma_4500101","SC",6.89515348053759
"puma_4500102","SC",6.85222022206861
"puma_4500103","SC",6.93221619861279
"puma_4500104","SC",6.89130725762805
"puma_4500105","SC",6.94823666925826
"puma_4500200","SC",6.99482231653471
"puma_4500301","SC",6.96696130418428
"puma_4500302","SC",6.86070802572427
"puma_4500400","SC",6.87370531115571
"puma_4500501","SC",6.87347051024036
"puma_4500502","SC",7.08428561494049
"puma_4500601","SC",7.24056135315743
"puma_4500602","SC",7.425669841951
"puma_4500603","SC",7.28962658349414
"puma_4500604","SC",7.65309872085388
"puma_4500605","SC",7.26793113777619
"puma_4500700","SC",7.03556134138427
"puma_4500800","SC",7.37331046959535
"puma_4500900","SC",7.34328190269249
"puma_4501000","SC",7.44699595839778
"puma_4501101","SC",7.5147533830043
"puma_4501102","SC",7.52158841407026
"puma_4501201","SC",7.60727878810091
"puma_4501202","SC",8.01919064329685
"puma_4501203","SC",7.76714758889913
"puma_4501204","SC",7.88426472764665
"puma_4501300","SC",7.54119938184515
"puma_4501400","SC",8.03161580418382
"puma_4501500","SC",7.40528254015523
"puma_4501600","SC",7.12431105970862
"puma_4600100","SD",2.78883485267558
"puma_4600200","SD",2.76310356970881
"puma_4600300","SD",2.4864168546267
"puma_4600400","SD",2.64182618211669
"puma_4600500","SD",2.7113971381604
"puma_4600600","SD",2.64269287024445
"puma_4700100","TN",6.28322952306895
"puma_4700200","TN",6.24069747238646
"puma_4700300","TN",6.25194263681682
"puma_4700400","TN",6.14458267357975
"puma_4700500","TN",6.14827521580655
"puma_4700600","TN",6.33899549316198
"puma_4700700","TN",6.09042440747317
"puma_4700800","TN",6.0499428494891
"puma_4700900","TN",5.92196142400568
"puma_4701000","TN",6.10421390015455
"puma_4701100","TN",5.98467083424754
"puma_4701200","TN",5.96277256348625
"puma_4701300","TN",6.02280157195746
"puma_4701400","TN",6.13545668090494
"puma_4701500","TN",6.03328197075318
"puma_4701601","TN",6.17361499847268
"puma_4701602","TN",6.18834879316341
"puma_4701603","TN",6.22253975177792
"puma_4701604","TN",6.3145699171621
"puma_4701700","TN",6.38528149788024
"puma_4701800","TN",6.3179707461428
"puma_4701900","TN",6.3478166020797
"puma_4702001","TN",6.53756487519516
"puma_4702002","TN",6.52131791742302
"puma_4702003","TN",6.28507614103231
"puma_4702100","TN",6.23817699176784
"puma_4702200","TN",6.3560558431623
"puma_4702300","TN",6.19631574037672
"puma_4702401","TN",6.15799225544807
"puma_4702402","TN",6.21029871392158
"puma_4702501","TN",6.33038163726374
"puma_4702502","TN",6.13708287742292
"puma_4702503","TN",6.35573877369803
"puma_4702504","TN",6.30828416772695
"puma_4702505","TN",6.22689803908548
"puma_4702600","TN",6.2361851106033
"puma_4702700","TN",6.25992586079933
"puma_4702800","TN",6.27534171818314
"puma_4702900","TN",6.47555328571269
"puma_4703000","TN",6.36277214348664
"puma_4703100","TN",6.51969607485693
"puma_4703201","TN",6.66421981479649
"puma_4703202","TN",6.65502310457798
"puma_4703203","TN",6.62547704389028
"puma_4703204","TN",6.67213388123784
"puma_4703205","TN",6.55853587797695
"puma_4703206","TN",6.59811141015331
"puma_4703207","TN",6.6408866859985
"puma_4703208","TN",6.83164745675946
"puma_4800100","TX",6.09295101855866
"puma_4800200","TX",6.10873861426214
"puma_4800300","TX",6.06301487907834
"puma_4800400","TX",6.46305687358559
"puma_4800501","TX",6.63927604956245
"puma_4800502","TX",6.63195843989889
"puma_4800600","TX",6.91910885508042
"puma_4800700","TX",6.91863601666185
"puma_4800800","TX",6.93631703704028
"puma_4800900","TX",7.33087693612281
"puma_4801000","TX",7.07115059291271
"puma_4801100","TX",7.1386164824619
"puma_4801200","TX",7.28711454828053
"puma_4801300","TX",7.20345845720655
"puma_4801400","TX",7.33005332919877
"puma_4801501","TX",7.45491456931496
"puma_4801502","TX",7.52780507256477
"puma_4801600","TX",7.39011521732484
"puma_4801700","TX",7.41742248044468
"puma_4801800","TX",7.39724135825052
"puma_4801901","TX",7.3138433475348
"puma_4801902","TX",7.3138433475348
"puma_4801903","TX",7.3138433475348
"puma_4801904","TX",7.26569276866557
"puma_4801905","TX",6.88289900166633
"puma_4801906","TX",7.09551765065098
"puma_4801907","TX",7.19555185093578
"puma_4802001","TX",7.31621799732115
"puma_4802002","TX",7.21822620236979
"puma_4802003","TX",7.21372948600764
"puma_4802004","TX",7.25954778978695
"puma_4802005","TX",7.19209167198557
"puma_4802006","TX",7.14914722527837
"puma_4802101","TX",7.28110593899417
"puma_4802102","TX",7.27124611550452
"puma_4802200","TX",7.1568634521431
"puma_4802301","TX",7.32126574803227
"puma_4802302","TX",7.31507286640947
"puma_4802303","TX",7.31599752617762
"puma_4802304","TX",7.37947657560491
"puma_4802305","TX",7.41477960281312
"puma_4802306","TX",7.44478596770639
"puma_4802307","TX",7.37017892625598
"puma_4802308","TX",7.3138433475348
"puma_4802309","TX",7.3138433475348
"puma_4802310","TX",7.43819716231201
"puma_4802311","TX",7.54288250839685
"puma_4802312","TX",7.54288250839685
"puma_4802313","TX",7.54288250839685
"puma_4802314","TX",7.48325898958872
"puma_4802315","TX",7.47738158057519
"puma_4802316","TX",7.45476347480924
"puma_4802317","TX",7.4338723103579
"puma_4802318","TX",7.24514086827863
"puma_4802319","TX",7.40855163672789
"puma_4802320","TX",7.46129169102879
"puma_4802321","TX",7.43596541606515
"puma_4802322","TX",7.40853610135944
"puma_4802400","TX",7.1816394009148
"puma_4802501","TX",7.24003628338405
"puma_4802502","TX",7.30555232762609
"puma_4802503","TX",7.35261825621119
"puma_4802504","TX",7.46726387543288
"puma_4802505","TX",7.46726387543288
"puma_4802506","TX",7.28660563735843
"puma_4802507","TX",7.39947424628665
"puma_4802508","TX",7.37825066286084
"puma_4802509","TX",7.33543648305241
"puma_4802510","TX",7.36150130704526
"puma_4802511","TX",7.32392544327424
"puma_4802512","TX",7.37211023398896
"puma_4802513","TX",7.31929433205444
"puma_4802514","TX",7.37090599373704
"puma_4802515","TX",7.47779491654866
"puma_4802516","TX",7.31288847475833
"puma_4802600","TX",7.11782850082967
"puma_4802700","TX",7.20474487308193
"puma_4802800","TX",7.141400465345
"puma_4802900","TX",7.26061295178109
"puma_4803000","TX",7.30714077894187
"puma_4803100","TX",7.3487749315169
"puma_4803200","TX",7.19983262769237
"puma_4803301","TX",7.21662772723792
"puma_4803302","TX",7.26393270437657
"puma_4803303","TX",7.26571900075159
"puma_4803304","TX",7.28026799930175
"puma_4803305","TX",7.24256801705194
"puma_4803306","TX",7.20399173333654
"puma_4803400","TX",7.60636871734734
"puma_4803501","TX",7.68123065817688
"puma_4803502","TX",7.59408353336863
"puma_4803601","TX",7.66541153279292
"puma_4803602","TX",7.97004840143621
"puma_4803700","TX",7.45496645350937
"puma_4803801","TX",7.54050333838678
"puma_4803802","TX",7.50804640521644
"puma_4803900","TX",7.77264730236085
"puma_4804000","TX",7.56310201019801
"puma_4804100","TX",7.64437350786359
"puma_4804200","TX",7.92187398226537
"puma_4804301","TX",8.03584911554283
"puma_4804302","TX",8.14434049179713
"puma_4804400","TX",7.99416491743808
"puma_4804501","TX",7.87904628834745
"puma_4804502","TX",7.96161631979737
"puma_4804503","TX",7.9784998172281
"puma_4804504","TX",8.09254888497919
"puma_4804601","TX",8.3043990850916
"puma_4804602","TX",8.3043990850916
"puma_4804603","TX",8.3099912695883
"puma_4804604","TX",8.3043990850916
"puma_4804605","TX",8.31362701087476
"puma_4804606","TX",8.26548350897784
"puma_4804607","TX",8.18080868577333
"puma_4804608","TX",8.20343942945462
"puma_4804609","TX",8.221495131634
"puma_4804610","TX",8.17511496177881
"puma_4804611","TX",8.14774653279325
"puma_4804612","TX",8.31063977597498
"puma_4804613","TX",8.33764448575936
"puma_4804614","TX",8.34552019063236
"puma_4804615","TX",8.349849501848
"puma_4804616","TX",8.34637013970777
"puma_4804617","TX",8.32138720470669
"puma_4804618","TX",8.31769242471095
"puma_4804619","TX",8.31981425083908
"puma_4804620","TX",8.2346179243683
"puma_4804621","TX",8.20521014738719
"puma_4804622","TX",8.14949937260827
"puma_4804623","TX",8.15944131187928
"puma_4804624","TX",8.04762042984926
"puma_4804625","TX",8.10089059390545
"puma_4804626","TX",8.17247962206373
"puma_4804627","TX",8.12905011046764
"puma_4804628","TX",8.00755659899201
"puma_4804629","TX",8.0207636699215
"puma_4804630","TX",8.0015519248459
"puma_4804631","TX",8.0015519248459
"puma_4804632","TX",8.06519865068506
"puma_4804633","TX",8.0015519248459
"puma_4804634","TX",8.12023010178874
"puma_4804635","TX",8.14002341188776
"puma_4804636","TX",8.21449440039182
"puma_4804637","TX",8.3213069551286
"puma_4804638","TX",8.349849501848
"puma_4804701","TX",8.33622871206212
"puma_4804702","TX",8.17702540758672
"puma_4804801","TX",8.30154998932284
"puma_4804802","TX",8.19928334309273
"puma_4804803","TX",8.28271441149256
"puma_4804901","TX",8.31798230838513
"puma_4804902","TX",8.3199659301718
"puma_4804903","TX",8.1418904754225
"puma_4804904","TX",8.15451627759182
"puma_4804905","TX",8.15492748819346
"puma_4805000","TX",8.1010307041791
"puma_4805100","TX",7.82504002487192
"puma_4805201","TX",7.65782467618071
"puma_4805202","TX",7.6958870038861
"puma_4805203","TX",7.73746442213156
"puma_4805204","TX",7.70830511365026
"puma_4805301","TX",7.76899021134147
"puma_4805302","TX",7.79859139933544
"puma_4805303","TX",7.91294511637137
"puma_4805304","TX",7.71955100217285
"puma_4805305","TX",7.80789109374249
"puma_4805306","TX",8.01330235929301
"puma_4805307","TX",7.71777717224977
"puma_4805308","TX",7.78309969951112
"puma_4805309","TX",7.72905866912044
"puma_4805400","TX",7.86032338458203
"puma_4805500","TX",8.10037174547201
"puma_4805600","TX",8.31552719077913
"puma_4805700","TX",7.88430069201802
"puma_4805800","TX",7.80865464241553
"puma_4805901","TX",8.00841726733882
"puma_4805902","TX",7.98727522988093
"puma_4805903","TX",8.13374655832345
"puma_4805904","TX",7.9879248184265
"puma_4805905","TX",8.09344603986023
"puma_4805906","TX",8.15128985133065
"puma_4805907","TX",8.14348384578245
"puma_4805908","TX",8.16120972155392
"puma_4805909","TX",8.15593042638219
"puma_4805910","TX",8.11265792163927
"puma_4805911","TX",8.07604335472098
"puma_4805912","TX",8.07604335472098
"puma_4805913","TX",8.01324583508098
"puma_4805914","TX",8.04507444655643
"puma_4805915","TX",8.07604335472098
"puma_4805916","TX",7.99889487661228
"puma_4806000","TX",7.49731000330191
"puma_4806100","TX",8.06527302624379
"puma_4806200","TX",8.17691921083977
"puma_4806301","TX",8.59173913021
"puma_4806302","TX",8.58808337463717
"puma_4806400","TX",8.59374584398867
"puma_4806500","TX",8.51585900618262
"puma_4806601","TX",8.64384636247521
"puma_4806602","TX",8.66945705741154
"puma_4806603","TX",8.74921144029562
"puma_4806701","TX",8.94292828941067
"puma_4806702","TX",8.82836558033374
"puma_4806703","TX",8.95565178622223
"puma_4806801","TX",8.86302629687659
"puma_4806802","TX",8.8423189490957
"puma_4806803","TX",8.86933695036703
"puma_4806804","TX",8.81862776460384
"puma_4806805","TX",8.85578357250544
"puma_4806806","TX",8.85058026069589
"puma_4806807","TX",8.83132950455835
"puma_4806900","TX",8.61842488730821
"puma_4903001","UT",3.54958227802173
"puma_4905001","UT",3.16383740452354
"puma_4911001","UT",3.6292126069243
"puma_4911002","UT",3.62221305551782
"puma_4913001","UT",3.39952667358136
"puma_4921001","UT",3.47377225582355
"puma_4935001","UT",3.77459149957016
"puma_4935002","UT",3.81431173330242
"puma_4935003","UT",3.69302997040133
"puma_4935004","UT",3.81837781614659
"puma_4935005","UT",3.70464054472143
"puma_4935006","UT",3.86980408330701
"puma_4935007","UT",3.90544382386924
"puma_4935008","UT",3.68819070741349
"puma_4935009","UT",3.85164343186404
"puma_4949001","UT",3.49875167904339
"puma_4949002","UT",3.71656901357583
"puma_4949003","UT",3.7967425965886
"puma_4949004","UT",3.64491467812393
"puma_4953001","UT",4.7065319001316
"puma_4957001","UT",3.62100685549272
"puma_4957002","UT",3.58302534343794
"puma_5000100","VT",3.253577775084
"puma_5000200","VT",3.06803194353908
"puma_5000300","VT",3.25975417965169
"puma_5000400","VT",3.29475723135527
"puma_5101301","VA",5.12180616078454
"puma_5101302","VA",5.26440768261158
"puma_5104101","VA",5.40286429091292
"puma_5104102","VA",5.35966437174125
"puma_5104103","VA",5.25152346290556
"puma_5110701","VA",4.89266649710985
"puma_5110702","VA",4.84989611190601
"puma_5110703","VA",4.77106820743867
"puma_5151010","VA",4.83305169962668
"puma_5151020","VA",4.77159223606125
"puma_5151040","VA",4.68521786028012
"puma_5151044","VA",5.23993430123592
"puma_5151045","VA",5.12841480440311
"puma_5151080","VA",4.83285312887379
"puma_5151084","VA",4.75340811700572
"puma_5151085","VA",4.73625272034051
"puma_5151087","VA",4.93505638610016
"puma_5151089","VA",5.0617755179017
"puma_5151090","VA",5.12489042462104
"puma_5151095","VA",5.09146899368308
"puma_5151096","VA",5.00507142086193
"puma_5151097","VA",5.18153195476498
"puma_5151105","VA",5.25427614092722
"puma_5151110","VA",4.62681721845579
"puma_5151115","VA",5.09406302341413
"puma_5151120","VA",5.14155691691912
"puma_5151125","VA",5.39896296079362
"puma_5151135","VA",5.49254131520218
"puma_5151145","VA",5.63372220958987
"puma_5151154","VA",5.7297416739244
"puma_5151155","VA",5.74950530084492
"puma_5151164","VA",5.64431891379446
"puma_5151165","VA",5.67381685872125
"puma_5151167","VA",5.65729365089423
"puma_5151175","VA",5.73116922804584
"puma_5151186","VA",5.73385234376456
"puma_5151206","VA",5.53840244788003
"puma_5151215","VA",5.30086121246691
"puma_5151224","VA",5.40005194489495
"puma_5151225","VA",5.30545472373851
"puma_5151235","VA",5.42721043496748
"puma_5151244","VA",5.00519064920688
"puma_5151245","VA",4.99728737122114
"puma_5151246","VA",5.16380285106989
"puma_5151255","VA",5.29561359524683
"puma_5155001","VA",5.70439351312828
"puma_5155002","VA",5.67684086546915
"puma_5159301","VA",5.04955820014344
"puma_5159302","VA",5.22334525022616
"puma_5159303","VA",4.88481537531085
"puma_5159304","VA",4.97904884352729
"puma_5159305","VA",4.88481537531085
"puma_5159306","VA",5.06269453750089
"puma_5159307","VA",4.9397056960247
"puma_5159308","VA",5.00054822533777
"puma_5159309","VA",4.94877421081968
"puma_5310100","WA",6.2996220669253
"puma_5310200","WA",6.32115389378144
"puma_5310300","WA",5.89937979213783
"puma_5310400","WA",5.44909608735593
"puma_5310501","WA",5.64881272164018
"puma_5310502","WA",5.66296190167707
"puma_5310503","WA",5.69695700918196
"puma_5310504","WA",5.36884950315662
"puma_5310600","WA",5.77274803080246
"puma_5310701","WA",6.43653899982978
"puma_5310702","WA",6.52763008198017
"puma_5310703","WA",6.31698222285938
"puma_5310800","WA",5.85086637346449
"puma_5310901","WA",5.98286826497108
"puma_5310902","WA",6.11848520804247
"puma_5311000","WA",6.23865799907334
"puma_5311101","WA",6.7914293464337
"puma_5311102","WA",6.47310596010818
"puma_5311103","WA",6.68992479317819
"puma_5311104","WA",6.35184305956559
"puma_5311200","WA",6.45376473803161
"puma_5311300","WA",6.3056668156594
"puma_5311401","WA",6.18141039930543
"puma_5311402","WA",6.25559613574493
"puma_5311501","WA",6.75874857806527
"puma_5311502","WA",6.50878521428867
"puma_5311503","WA",6.55558385598458
"puma_5311504","WA",6.70084877198018
"puma_5311505","WA",6.45750012513817
"puma_5311506","WA",6.31127813333055
"puma_5311507","WA",6.19183243118306
"puma_5311601","WA",6.7967507695336
"puma_5311602","WA",6.73533723961172
"puma_5311603","WA",6.7967507695336
"puma_5311604","WA",6.74736742045348
"puma_5311605","WA",6.67861135777442
"puma_5311606","WA",6.6714658232072
"puma_5311607","WA",6.65837134881742
"puma_5311608","WA",6.67584049606411
"puma_5311609","WA",6.55381264131242
"puma_5311610","WA",6.69201819499376
"puma_5311611","WA",6.62511683242602
"puma_5311612","WA",6.71005392185779
"puma_5311613","WA",6.69321437592102
"puma_5311614","WA",6.635121762786
"puma_5311615","WA",6.26201864277105
"puma_5311616","WA",6.31345822071733
"puma_5311701","WA",6.41373089075037
"puma_5311702","WA",6.34756493505466
"puma_5311703","WA",6.41143570110566
"puma_5311704","WA",6.43408315156244
"puma_5311705","WA",6.37066552146002
"puma_5311706","WA",6.42853922973565
"puma_5311801","WA",6.45299217484457
"puma_5311802","WA",6.45421559637728
"puma_5311900","WA",6.1199649563879
"puma_5400100","WV",4.26885530977369
"puma_5400200","WV",4.32737289514034
"puma_5400300","WV",4.23912991918603
"puma_5400400","WV",4.34929346410434
"puma_5400500","WV",4.19159683187886
"puma_5400600","WV",4.36873767688815
"puma_5400700","WV",4.47786256477267
"puma_5400800","WV",4.56013893508602
"puma_5400900","WV",4.61174410876012
"puma_5401000","WV",4.58312736389156
"puma_5401100","WV",4.22207392317394
"puma_5401200","WV",4.32219240856842
"puma_5401300","WV",4.59115182842423
"puma_5500100","WI",2.49141744640587
"puma_5500101","WI",2.83918974867343
"puma_5500102","WI",2.80838322699875
"puma_5500103","WI",2.85288910003421
"puma_5500200","WI",2.72324219205554
"puma_5500300","WI",2.71370167636198
"puma_5500600","WI",2.45898573829799
"puma_5500700","WI",2.71489548086723
"puma_5500800","WI",2.83539554782589
"puma_5500900","WI",2.78681390473289
"puma_5501000","WI",2.80874007627167
"puma_5501001","WI",2.82201463414183
"puma_5501300","WI",2.63519103567493
"puma_5501301","WI",2.72827242269112
"puma_5501400","WI",2.68183472531333
"puma_5501401","WI",2.76098256162361
"puma_5501500","WI",2.74628555586372
"puma_5501501","WI",2.7825411386004
"puma_5501600","WI",2.61234167146288
"puma_5501601","WI",2.6807545811056
"puma_5502400","WI",2.89697632226341
"puma_5502500","WI",2.82798246897286
"puma_5510000","WI",2.93958876021608
"puma_5520000","WI",2.79409169406842
"puma_5530000","WI",2.90371500023305
"puma_5540101","WI",2.95471067121249
"puma_5540301","WI",2.90530944819471
"puma_5540701","WI",2.93752104293459
"puma_5541001","WI",2.95616881773849
"puma_5541002","WI",2.96975805602452
"puma_5541003","WI",2.98398085798483
"puma_5541004","WI",2.9652748420663
"puma_5541005","WI",2.94994386541951
"puma_5550000","WI",2.94495391601134
"puma_5555101","WI",2.57560697871408
"puma_5555102","WI",2.69737325060297
"puma_5555103","WI",2.66933556758022
"puma_5570101","WI",2.82034238295444
"puma_5570201","WI",2.85608171053892
"puma_5570301","WI",2.81902305489638
"puma_5600100","WY",3.64983111283451
"puma_5600200","WY",4.00514648083668
"puma_5600300","WY",3.9084841938479
"puma_5600400","WY",3.98795013693701
"puma_5600500","WY",3.75084530668704
