State,MDV Truck,HDV Truck,LDV Car - 100 mi,LDV Car - 200 mi,LDV Car - 300 mi,LDV Truck - 100 mi,LDV Truck - 200 mi,LDV Truck - 300 mi
AK,267320942.2811415,48576542.544936165,124606492.97269416,213766406.09563422,434973914.7916179,309728910.0640086,346950186.5948829,342549029.80463153
AL,1345405026.7263653,1160060623.3032517,1567463135.566406,2689032805.70008,5471669149.2251,3896174492.562644,4364392290.411229,4309028795.86239
AR,721283357.1780211,1056998112.1684849,854399526.1084872,1465749534.5466924,2982520900.46776,2123743499.1615844,2378961664.125919,2348783893.1191516
AZ,829415297.7540611,771162747.7536288,940828897.2630216,1614021865.7187462,3284226826.5926385,2338577202.631559,2619612733.7673483,2586382238.9686475
CA,2910927680.5494776,2109757550.0207818,3197086586.0136266,5484703831.753437,11160327484.305798,7946858306.037537,8901861862.21049,8788939341.06916
CO,450980706.42510027,496934110.5636371,918856143.3329535,1576326908.2229064,3207524773.6251116,2283960490.1035123,2558432527.506043,2525978120.1418505
CT,118453194.87228845,61615459.30441922,257824430.0023458,442306002.33901405,900008404.0371572,640862899.3261558,717877780.4661404,708771307.0006618
DE,147673540.36067122,33046419.654113848,156671712.27354518,268775300.89008164,546906504.5592091,389432016.8929337,436231512.580154,430697798.0646591
FL,1747735685.418602,1319591521.159578,2122788085.6632276,3641710415.8141975,7410186529.543956,5276521419.468208,5910620647.83704,5835642829.10711
GA,1316479554.1606483,1313790011.011088,1946627068.042129,3339500592.297711,6795247144.57997,4838645689.417353,5420123760.687826,5351368027.400939
HI,128390740.69498634,7296839.891979909,200043653.64363265,343181257.1035925,698308483.6009091,497239761.18838304,556994914.9759771,549929284.0961056
IA,578797554.7307041,823029040.5795288,888525865.3660638,1524294350.0312405,3101648427.6016693,2208569844.2008038,2473981906.9357915,2442598778.4944057
ID,502444698.3636646,345815235.71902674,433537367.6727813,743747128.7984847,1513383631.5863633,1077624855.569273,1207127047.4615254,1191814314.9514985
IL,794817346.9002283,1130231873.2464724,1134621814.405566,1946479782.1809158,3960715344.440882,2820279779.403014,3159203303.015643,3119127956.161635
IN,1503607880.3896077,1428109400.4381244,1602704242.7398596,2749490064.1788754,5594688209.080432,3983771782.609992,4462516473.009661,4405908246.711953
KS,533031572.6586901,728618696.7874069,671490985.8625715,1151964119.1599226,2344027384.7191553,1669095745.927157,1869677197.30934,1845959837.2661693
KY,1187280125.6376834,889247587.7380012,1259624510.2942965,2160925864.3402157,4397072196.593986,3130993498.89459,3507256647.2543626,3462766149.757552
LA,1345453452.1938453,886052771.1231104,949555114.3607954,1628991969.646812,3314688138.4945025,2360267579.2721763,2643909723.7422934,2610371015.0658026
MA,171996675.1982517,72529750.58855535,308145569.17336345,528633515.59939605,1075668438.092996,765943952.1427561,857990289.1926769,847106450.724939
MD,627060656.0021746,252132572.029381,746165755.1994734,1280071063.6101058,2604700612.9953,1854711554.2876215,2077599148.580582,2051244242.448559
ME,381139576.24223644,179444465.09033173,489072064.01360446,839018666.6468326,1707243056.0131087,1215665020.2633398,1361756012.7986562,1344481770.114958
MI,786930269.8703034,845906249.9070989,1565400348.2754598,2685494047.6651206,5464468513.551346,3891047125.0058656,4358648748.001198,4303358111.838538
MN,737653070.3882054,503077117.7697312,1341600668.1681302,2301558568.184507,4683232942.440754,3334758046.0756116,3735508338.8748446,3688122407.0440116
MO,1150032574.8438308,1507362437.1111343,1332097891.021316,2285256252.0909543,4650060836.884637,3311137408.9499097,3709049121.824171,3661998832.3053656
MS,918347400.0419389,1066088698.6412529,1149274641.321955,1971617158.4202483,4011865067.969038,2856701660.705806,3200002137.427092,3159409246.3432736
MT,217382137.1060941,369829137.1580457,428993965.7368834,735952778.4223205,1497523614.3555176,1066331520.276754,1194476550.011324,1179324292.4769695
NC,1518316519.6344492,982106680.5018687,2361803671.392998,4051749248.2217603,8244537393.715327,5870631998.007581,6576127707.025127,6492707751.568727
ND,542145743.2118063,535812160.2169531,295007697.101331,506095076.6154942,1029807004.5127585,733287717.3549626,821409633.0609331,810989830.0926604
NE,298735324.0536604,589380788.4404789,496077060.7700768,851035957.85633,1731695942.1016467,1233077031.882663,1381260490.6953695,1363738828.443525
NH,277365243.5209066,65868994.76709238,343614842.23187876,589482180.608527,1199483872.640692,854108371.5077653,956749755.1508206,944613126.1932749
NJ,642101825.66112,242242459.57793126,1087868516.966918,1866273009.3780837,3797509832.8539395,2704067151.0571346,3029024970.3538575,2990600970.796596
NM,963516972.2507069,838557968.2049835,597017612.734352,1024202683.3738542,2084057223.7890155,1483980543.9349215,1662316012.1378222,1641229084.7141259
NV,232874399.65677252,286549554.1926977,423191018.8645209,725997638.6887894,1477266802.6791892,1051907389.2756023,1178319017.4733257,1163371722.601597
NY,879056482.2737985,563089858.3947023,1004853164.7763203,1723857534.7678926,3507721488.6700497,2497719524.1234093,2797879780.6675863,2762387920.248526
OH,1170942692.0630126,1810467331.3046298,1828626925.9496555,3137067607.3043976,6383334634.422688,4545337907.177121,5091568089.998421,5026980174.101177
OK,1730947337.3235064,1159649502.6198795,1006732487.9652088,1727081570.806808,3514281778.9377947,2502390873.7976084,2803112503.827908,2767554264.9027743
OR,1316237602.3759298,671749690.7916495,696051470.4277016,1194098459.4078672,2429762894.095304,1730144699.0508406,1938062630.4718661,1913477782.7456024
PA,1511096093.8713918,995592249.1056843,1570926584.3809295,2694974473.862622,5483759349.439512,3904783443.306535,4374035810.825137,4318549985.616188
RI,21220466.471008398,4788626.19030285,18655679.966086507,32004411.787667595,65122877.42613344,46371607.034516856,51944255.73642876,51285328.82795049
SC,725703541.971751,581001933.4185438,1236533756.4967043,2121312952.0335474,4316467502.150816,3073597829.2490983,3442963526.2501726,3399288604.3518376
SD,225990936.50466886,325974629.5140876,300222734.2365121,515041638.4998628,1048011552.473278,746250506.8494505,835930209.2414818,825326208.84394
TN,569997216.5394537,1079015828.7645135,1480246316.1130707,2539409581.1423354,5167214409.928211,3679383462.7986536,4121548675.2860923,4069265717.560614
TX,4218989164.670497,4586571713.825906,3513589904.798827,6027675121.73563,12265169872.536205,8733576612.598448,9783123037.353962,9659021480.273691
UT,1249310886.9134798,398851176.23408085,362009671.1975797,621039092.8832203,1263696169.5073154,899831591.7566147,1007967705.0470022,995181362.5666572
VA,429270715.9655571,768498420.4057633,1430636104.2345572,2454301697.4787054,4994036126.298484,3556069538.189303,3983415657.144131,3932884954.0484023
VT,304319737.3993643,56603215.0726589,255227519.56306568,437850919.96059114,890943160.6082758,634407872.7276591,710647029.2832419,701632279.8487533
WA,707877386.2016692,420844173.6642009,832898368.0306002,1428863669.3742483,2907465374.578921,2070299047.5844676,2319094593.7794356,2289676252.7235603
WI,1452998534.6300137,853681863.4782779,1485379313.9056747,2548215420.044522,5185132672.584384,3692142342.553524,4135840837.1342683,4083376579.476994
WV,577998304.762368,336810524.660807,518383004.85081637,889302517.2394775,1809561107.6928992,1288521942.937626,1443368423.18472,1425058905.04069
WY,185145708.23776376,396251438.15406007,323632862.18994606,555202457.7043624,1129731166.9138026,804440037.6535451,901112592.6559882,889681736.1262012
DC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
